,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,main_emotion,emotion,negative_emotion
1383,hysteria,9,0.0,0.7822222222222223,0.5844444444444444,1.1755555555555555,2.7099999999999995,24.066666666666666,18,sad,negemo,sad
1384,prominent,9,1.271111111111111,0.25222222222222224,0.7188888888888889,1.1911111111111112,3.6544444444444446,9.985555555555555,18,anger,negemo,anger
1385,army,9,1.1177777777777775,1.2344444444444445,0.5677777777777777,3.56,3.2877777777777775,39.45444444444444,18,posemo,posemo,sad
1386,shot,9,1.56,0.2777777777777778,0.5533333333333333,2.7022222222222223,3.27,40.904444444444444,18,anger,negemo,anger
1387,earth,9,4.255555555555556,0.2466666666666667,0.0,1.6211111111111112,5.365555555555556,15.08888888888889,18,anger,negemo,anger
1388,space,9,2.8533333333333335,0.21777777777777776,0.23666666666666666,3.7588888888888885,5.37,33.428888888888885,18,anger,negemo,anger
1389,farrow,9,1.4555555555555557,0.5844444444444444,0.0,2.1344444444444446,2.04,33.78666666666666,18,posemo,posemo,anger
1390,danger,9,1.3855555555555554,0.0,0.5844444444444444,3.2944444444444447,5.58,17.281111111111112,18,anger,negemo,anger
1391,smell,9,0.5988888888888889,0.0,1.5355555555555556,1.431111111111111,2.7755555555555556,22.02444444444445,18,anx,negemo,anx
1392,onto,9,1.8355555555555556,0.0,0.9666666666666666,3.24,4.335555555555555,30.603333333333335,18,anger,negemo,anger
1393,elite,9,0.45333333333333337,0.0,0.23666666666666666,3.724444444444445,1.2533333333333334,60.873333333333335,18,posemo,posemo,anger
1394,ignorance,9,3.031111111111111,0.23666666666666666,0.9255555555555556,3.4988888888888887,4.69888888888889,40.39444444444444,18,anger,negemo,anger
1395,extreme,9,3.863333333333333,0.0,0.7811111111111111,4.401111111111111,5.975555555555555,34.95333333333333,18,anger,negemo,anger
1396,customer,9,2.908888888888889,0.0,1.1688888888888889,2.473333333333333,5.246666666666667,10.181111111111111,18,anger,negemo,anger
1397,stake,9,1.2222222222222223,0.39666666666666667,0.7366666666666667,4.345555555555555,2.5877777777777777,51.853333333333325,18,posemo,posemo,anger
1398,convenient,9,1.6533333333333333,0.35888888888888887,0.4444444444444444,3.665555555555555,4.69,28.59111111111112,18,anger,negemo,anger
1399,circle,9,0.6333333333333333,0.0,0.0,2.7,2.5855555555555556,33.028888888888886,18,posemo,posemo,anger
1400,humanity,9,2.3055555555555554,0.21333333333333332,0.21333333333333332,2.9844444444444442,3.2288888888888887,38.36333333333333,18,anger,negemo,anger
1401,individual,9,1.441111111111111,0.21,0.8555555555555555,3.1666666666666665,4.887777777777777,28.36888888888889,18,anger,negemo,anger
1402,suicide,9,2.6344444444444446,0.7444444444444445,1.1800000000000002,2.4433333333333334,6.48888888888889,14.842222222222224,18,anger,negemo,anger
1403,settlement,9,1.9888888888888887,0.4277777777777778,0.23111111111111113,2.5777777777777775,3.093333333333333,42.46666666666667,18,anger,negemo,anger
1404,rug,9,1.9944444444444447,0.3088888888888889,0.0,4.47,3.501111111111111,47.94777777777777,18,posemo,posemo,anger
1405,degrade,9,2.837777777777778,0.0,0.8777777777777778,2.1300000000000003,9.675555555555556,1.0,18,anger,negemo,anger
1406,dialogue,9,2.5533333333333332,0.4911111111111111,0.0,3.2066666666666666,3.2588888888888885,31.46111111111111,18,anger,negemo,anger
1407,pregnant,9,3.3655555555555554,0.0,1.3166666666666667,1.1488888888888888,6.641111111111112,4.0555555555555545,18,anger,negemo,anger
1408,appal,9,4.65888888888889,1.6355555555555557,0.3466666666666667,3.342222222222222,11.473333333333333,13.14,18,anger,negemo,anger
1409,pity,9,3.546666666666667,2.362222222222222,0.0,2.581111111111111,7.622222222222224,19.557777777777776,18,anger,negemo,anger
1410,ten,9,2.933333333333333,0.2411111111111111,0.4833333333333333,1.5044444444444443,3.657777777777777,22.082222222222224,18,anger,negemo,anger
1411,crush,9,0.7155555555555555,1.1177777777777775,0.4977777777777778,3.8400000000000003,2.0477777777777777,44.07,18,posemo,posemo,sad
1412,register,9,2.8066666666666666,0.2922222222222222,0.30000000000000004,6.486666666666666,3.398888888888889,57.667777777777786,18,posemo,posemo,anger
1413,poster,9,2.3722222222222222,0.22666666666666668,0.4833333333333333,2.261111111111111,4.372222222222223,23.736666666666668,18,anger,negemo,anger
1414,clock,9,0.4822222222222222,0.6533333333333333,1.2833333333333334,1.3644444444444443,3.0588888888888888,19.33,18,anx,negemo,anx
1415,climate,9,0.25222222222222224,0.21777777777777776,0.0,2.091111111111111,1.8311111111111111,33.669999999999995,18,posemo,posemo,anger
1416,uncle,9,1.4688888888888887,0.6933333333333334,0.0,1.7877777777777777,3.09,27.724444444444444,18,anger,negemo,anger
1417,clothes,9,0.6666666666666666,0.2222222222222222,0.5166666666666667,3.2055555555555553,3.6466666666666665,28.887777777777778,18,anger,negemo,anger
1418,closet,9,2.7022222222222223,0.0,0.35888888888888887,3.4444444444444446,3.418888888888889,48.011111111111106,18,posemo,posemo,anger
1419,lock,9,2.4333333333333336,0.0,0.20222222222222222,3.1799999999999997,3.2922222222222226,36.532222222222224,18,anger,negemo,anger
1420,valid,9,2.988888888888889,0.0,0.30000000000000004,2.826666666666666,4.873333333333334,27.76222222222222,18,anger,negemo,anger
1421,assaulter,9,5.890000000000001,0.0,0.0,2.901111111111111,6.371111111111111,20.387777777777778,18,anger,negemo,anger
1422,scrutiny,9,2.0977777777777775,0.23666666666666666,0.2222222222222222,1.232222222222222,3.0366666666666666,20.195555555555558,18,anger,negemo,anger
1423,perspective,9,2.255555555555555,0.4833333333333333,0.0,4.66,3.48,48.26555555555555,18,posemo,posemo,anger
1424,indigenous,9,1.3199999999999998,0.0,0.30000000000000004,2.554444444444444,2.7977777777777777,37.35555555555556,18,anger,negemo,anger
1425,huh,9,2.6555555555555554,0.9766666666666666,0.28444444444444444,2.3744444444444444,4.796666666666667,16.474444444444444,18,anger,negemo,anger
1426,rough,9,1.6555555555555554,0.0,0.0,2.838888888888889,2.644444444444444,43.428888888888885,18,posemo,posemo,anger
1427,concept,9,4.785555555555556,0.23666666666666666,0.0,1.52,6.811111111111111,12.056666666666667,18,anger,negemo,anger
1428,scary,9,2.802222222222222,1.4733333333333334,4.766666666666667,1.1111111111111112,10.272222222222222,4.147777777777778,18,anx,negemo,anx
1429,dignity,9,3.644444444444445,0.9711111111111111,1.29,5.474444444444445,6.032222222222221,39.916666666666664,18,anger,negemo,anger
1430,hook,9,3.7122222222222216,0.4277777777777778,0.0,3.802222222222222,5.442222222222223,23.955555555555556,18,anger,negemo,anger
1431,rampant,9,2.1199999999999997,0.4277777777777778,0.0,1.5833333333333333,3.383333333333333,16.93,18,anger,negemo,anger
1432,utter,9,0.9877777777777779,1.931111111111111,1.62,2.566666666666667,5.424444444444444,20.950000000000003,18,sad,negemo,sad
1433,rip,9,0.7577777777777778,0.0,0.0,3.31,1.3655555555555554,45.739999999999995,18,posemo,posemo,anger
1434,meanwhile,9,1.2522222222222221,0.0,0.28444444444444444,2.0933333333333333,3.1077777777777778,22.254444444444445,18,anger,negemo,anger
1435,wide,9,2.4244444444444446,0.23666666666666666,0.30000000000000004,1.98,3.782222222222222,30.328888888888887,18,anger,negemo,anger
1436,caught,9,2.1655555555555557,1.692222222222222,0.2466666666666667,2.4733333333333336,6.131111111111111,19.102222222222224,18,anger,negemo,anger
1437,dance,9,1.1866666666666665,0.7055555555555555,0.23111111111111113,3.5377777777777775,2.11,51.01555555555555,18,posemo,posemo,anger
1438,marriage,9,1.1288888888888888,0.2411111111111111,0.9488888888888888,4.5088888888888885,3.5200000000000005,48.98777777777778,18,posemo,posemo,anger
1439,masculinity,9,3.0555555555555554,0.2411111111111111,0.0,2.177777777777778,5.957777777777778,30.906666666666663,18,anger,negemo,anger
1440,tip,9,3.1655555555555557,0.4833333333333333,1.358888888888889,1.0066666666666666,7.151111111111111,6.504444444444444,18,anger,negemo,anger
1441,hilarious,9,1.3333333333333333,0.2466666666666667,0.2466666666666667,8.698888888888888,4.476666666666667,55.958888888888886,18,posemo,posemo,anger
1442,enabler,9,9.856666666666667,0.5444444444444445,0.6633333333333334,1.8722222222222225,13.225555555555555,3.7522222222222217,18,anger,negemo,anger
1443,define,9,2.022222222222222,0.23666666666666666,0.8333333333333334,3.171111111111111,5.248888888888889,25.96333333333333,18,anger,negemo,anger
1444,china,9,1.7433333333333332,0.5555555555555556,0.22666666666666668,3.1188888888888893,3.9111111111111114,24.564444444444447,18,anger,negemo,anger
1445,effort,8,3.05,0.0,0.255,2.59,3.84375,32.275,16,anger,negemo,anger
1446,verbally,8,4.28125,0.505,0.54625,3.09,4.786250000000001,19.215,16,anger,negemo,anger
1447,capable,8,3.21125,0.5225,0.2775,2.1437500000000003,5.37875,11.069999999999999,16,anger,negemo,anger
1448,applaud,8,1.13875,0.87,0.815,4.01,4.96375,42.46625,16,anger,negemo,anger
1449,derail,8,3.35625,1.555,1.8587499999999997,3.16625,7.66125,15.76375,16,anger,negemo,anger
1450,le,8,3.9087499999999995,0.0,0.3375,3.41375,6.51375,22.53875,16,anger,negemo,anger
1451,bury,8,2.7625,0.0,0.6875,1.8487500000000001,4.55625,34.955,16,anger,negemo,anger
1452,king,8,1.24375,0.2775,0.75875,3.1887499999999998,3.5587500000000003,28.625000000000004,16,anger,negemo,anger
1453,contact,8,0.58875,0.0,0.8925,2.85375,3.04875,37.10125,16,anx,negemo,anx
1454,final,8,0.28375,0.51,0.0,2.115,1.3975,41.81999999999999,16,posemo,posemo,sad
1455,merely,8,2.3425,0.0,0.0,4.465,2.97875,41.254999999999995,16,posemo,posemo,anger
1456,helpful,8,1.4775,0.2775,0.3375,3.7375,4.0325,42.42125,16,anger,negemo,anger
1457,prior,8,2.7837500000000004,1.28125,0.0,1.76,5.1025,19.33625,16,anger,negemo,anger
1458,unfair,8,2.44625,0.3475,0.84,0.6174999999999999,9.19,4.547499999999999,16,anger,negemo,anger
1459,busy,8,2.78625,0.0,0.0,2.7675,3.8550000000000004,37.00999999999999,16,anger,negemo,anger
1460,reply,8,2.5725000000000002,0.3125,0.0,4.37625,4.00375,31.92875,16,posemo,posemo,anger
1461,excite,8,3.1837500000000003,0.0,0.0,7.134999999999999,3.1837500000000003,58.545,16,posemo,posemo,anger
1462,model,8,0.8687499999999999,1.51375,1.02375,3.9274999999999993,3.91125,48.34250000000001,16,posemo,posemo,sad
1463,four,8,2.98125,1.21,0.5,2.0462499999999997,5.59375,10.80875,16,anger,negemo,anger
1464,interesting,8,1.1400000000000001,0.0,0.39,5.660000000000001,2.1550000000000002,58.7575,16,posemo,posemo,anger
1465,flood,8,0.4625,0.88625,0.74625,1.2725,2.6774999999999998,19.543750000000003,16,sad,negemo,sad
1466,network,8,3.7174999999999994,0.32,0.2975,3.05875,4.6325,22.682500000000005,16,anger,negemo,anger
1467,traitor,8,4.07375,0.0,0.0,2.97875,7.322500000000001,27.64,16,anger,negemo,anger
1468,presumption,8,1.84625,0.24,1.5825,4.2837499999999995,4.8549999999999995,36.48625,16,anger,negemo,anger
1469,mike,8,1.33,0.0,0.28375,3.1075,1.91125,49.39875,16,posemo,posemo,anger
1470,intelligent,8,1.91,0.52125,0.0,8.59125,3.5175000000000005,72.99125,16,posemo,posemo,anger
1471,bubble,8,1.82625,0.0,0.0,1.39375,3.0512499999999996,25.50125,16,anger,negemo,anger
1472,vehemently,8,7.008749999999999,0.0,0.0,1.94875,9.87375,1.0,16,anger,negemo,anger
1473,nominate,8,1.8624999999999998,0.6225,0.0,0.96125,3.2312499999999997,17.4825,16,anger,negemo,anger
1474,forgive,8,1.2912500000000002,0.635,0.41625,6.90125,2.62125,77.00125000000001,16,posemo,posemo,anger
1475,passion,8,2.59125,0.645,0.65875,6.050000000000001,4.338749999999999,55.455,16,posemo,posemo,anger
1476,meaning,8,1.4100000000000001,1.78625,0.0,2.625,3.7475000000000005,45.13125000000001,16,sad,negemo,sad
1477,card,8,1.5825,0.6025,1.285,3.6175,4.0275,21.16125,16,anger,negemo,anger
1478,apart,8,3.0999999999999996,1.1225,0.63375,0.84125,5.4725,11.8425,16,anger,negemo,anger
1479,locker,8,1.37875,0.26,0.0,2.2175,3.235,26.06875,16,anger,negemo,anger
1480,garbage,8,2.2,0.0,0.0,2.27375,4.0912500000000005,17.131249999999998,16,anger,negemo,anger
1481,ca,8,2.0575,0.0,0.78,1.23375,3.1525,25.171250000000004,16,anger,negemo,anger
1482,roe,8,1.2337500000000001,0.98,0.60375,2.2725,4.812500000000001,24.63125,16,anger,negemo,anger
1483,shameless,8,6.335,1.13375,8.1375,2.47125,18.06875,1.11375,16,anx,negemo,anx
1484,forgotten,8,1.60125,0.27125,0.28375,1.98625,3.2674999999999996,26.026249999999997,16,anger,negemo,anger
1485,sink,8,3.44,1.5625,0.41625,1.13875,6.95,16.765,16,anger,negemo,anger
1486,humor,8,1.79125,0.0,0.0,6.49125,2.57125,83.185,16,posemo,posemo,anger
1487,deaf,8,1.7275,0.0,0.0,4.17625,2.4925,46.575,16,posemo,posemo,anger
1488,slavery,8,5.55375,0.0,0.59625,3.963749999999999,7.133749999999999,26.2175,16,anger,negemo,anger
1489,acceptance,8,2.0075,0.3675,0.24,5.517499999999999,4.6,48.17374999999999,16,posemo,posemo,anger
1490,calendar,8,2.0100000000000002,0.0,0.0,1.0987500000000001,2.24625,19.5775,16,anger,negemo,anger
1491,intention,8,2.8025,0.0,0.60375,2.4525,5.10375,32.46625,16,anger,negemo,anger
1492,neighbor,8,3.57125,0.48125,0.26625,2.7675,5.615,25.13125,16,anger,negemo,anger
1493,funeral,8,1.71125,0.0,0.82875,2.24375,3.7874999999999996,43.87,16,anger,negemo,anger
1494,attend,8,3.1862500000000002,0.52,1.0425,2.26875,4.51,29.3975,16,anger,negemo,anger
1495,sell,8,0.3375,1.3362500000000002,0.0,2.59875,4.550000000000001,23.066250000000004,16,sad,negemo,sad
1496,conference,8,0.72875,0.0,0.2975,3.6675,3.265,36.254999999999995,16,posemo,posemo,anger
1497,spread,8,0.72125,0.78125,0.55,3.0100000000000002,3.0562499999999995,41.30249999999999,16,sad,negemo,sad
1498,pig,8,3.0625,0.74,0.44625,2.68375,5.38,27.38125,16,anger,negemo,anger
1499,strike,8,0.3575,0.0,0.0,4.005,0.635,56.58,16,posemo,posemo,anger
1500,idiotic,8,6.6450000000000005,0.5,0.255,1.45,8.370000000000001,4.8525,16,anger,negemo,anger
1501,worker,8,1.5675,1.18125,1.28625,1.3250000000000002,4.54625,24.28375,16,anger,negemo,anger
1502,propaganda,8,2.2962499999999997,0.7525,0.5325,1.65375,5.75625,16.48125,16,anger,negemo,anger
1503,warrant,8,2.32375,0.97125,0.0,2.6487499999999997,3.2950000000000004,30.6275,16,anger,negemo,anger
1504,eric,8,1.9349999999999998,0.4625,0.0,2.05,4.6812499999999995,22.6775,16,anger,negemo,anger
1505,poke,8,3.6075000000000004,0.6575,0.26,3.64,4.942500000000001,27.682499999999997,16,anger,negemo,anger
1506,behave,8,1.03625,0.0,0.60375,2.0012499999999998,3.0049999999999994,26.1575,16,anger,negemo,anger
1507,ought,8,2.49625,0.3125,1.0875,1.815,4.03125,31.35375,16,anger,negemo,anger
1508,legitimacy,8,2.5,1.11875,0.745,3.39375,6.18375,17.1325,16,anger,negemo,anger
1509,appearance,8,3.25375,0.0,0.7125,1.7,4.7250000000000005,24.494999999999997,16,anger,negemo,anger
1510,amy,8,1.35,0.0,0.25,1.8125,3.79125,19.584999999999997,16,anger,negemo,anger
1511,occur,8,3.9987500000000002,0.0,0.0,1.2275,5.39375,7.5075,16,anger,negemo,anger
1512,scale,8,1.81125,0.0,0.0,1.9275000000000002,3.4524999999999997,32.78375,16,anger,negemo,anger
1513,oppress,8,4.047499999999999,0.6125,1.23625,1.5125,6.5475,13.053749999999999,16,anger,negemo,anger
1514,diminish,8,3.00375,0.0,0.91875,4.6937500000000005,5.65375,39.20625,16,anger,negemo,anger
1515,official,8,3.57375,0.0,0.0,1.16,4.797499999999999,16.5825,16,anger,negemo,anger
1516,guarantee,8,2.7624999999999997,0.28375,0.28375,2.45625,5.0,18.41375,16,anger,negemo,anger
1517,reasonable,8,0.69625,0.0,0.54375,3.96,1.24,65.055,16,posemo,posemo,anger
1518,university,8,0.0,0.2775,0.8725,0.695,1.8375,25.59625,16,anx,negemo,anx
1519,probe,8,3.2162500000000005,0.0,0.0,2.4999999999999996,4.013750000000001,38.5925,16,anger,negemo,anger
1520,violation,8,3.7075000000000005,0.2975,0.26,3.7900000000000005,5.025,27.731250000000003,16,anger,negemo,anger
1521,indeed,8,3.3387499999999997,0.32875,0.32875,1.27375,4.4425,18.835,16,anger,negemo,anger
1522,throughout,8,2.26375,0.52125,0.0,1.1725,3.4450000000000003,30.042499999999997,16,anger,negemo,anger
1523,slander,8,4.8825,2.0825,0.0,2.9699999999999998,8.548750000000002,1.2125,16,anger,negemo,anger
1524,perjury,8,1.0325,0.2975,0.0,1.25125,2.485,34.302499999999995,16,anger,negemo,anger
1525,favorite,8,1.5987500000000001,0.69125,0.0,7.735,2.7225,69.35125000000001,16,posemo,posemo,anger
1526,classic,8,1.7249999999999999,0.40375,0.0,0.8625,2.44125,19.7075,16,anger,negemo,anger
1527,bishop,8,2.7474999999999996,0.0,0.53125,1.2149999999999999,6.69625,15.51,16,anger,negemo,anger
1528,favor,8,1.335,0.0,0.28375,5.8862499999999995,3.08,63.584999999999994,16,posemo,posemo,anger
1529,lovely,8,1.8049999999999997,0.0,0.0,10.42125,2.09,83.01124999999999,16,posemo,posemo,anger
1530,j,8,2.8187499999999996,0.6875,0.9,3.39375,4.75375,30.6825,16,anger,negemo,anger
1531,owe,8,2.60125,0.72375,1.05,3.4075,6.80625,24.80375,16,anger,negemo,anger
1532,hello,8,2.02125,0.0,0.6675,2.1237500000000002,3.5975,21.728749999999998,16,anger,negemo,anger
1533,hug,8,2.50875,0.67625,0.0,9.6875,4.7250000000000005,62.97375,16,posemo,posemo,anger
1534,sue,8,1.3687500000000001,0.0,0.26,0.49,3.138750000000001,10.28875,16,anger,negemo,anger
1535,gaslighting,8,1.97125,0.32,0.32,1.6475,4.132499999999999,25.635,16,anger,negemo,anger
1536,author,8,1.4075000000000002,0.0,0.0,2.1325,2.2424999999999997,41.317499999999995,16,anger,negemo,anger
1537,content,8,3.43125,3.63,1.45625,3.27875,8.7975,7.5337499999999995,16,sad,negemo,sad
1538,reject,8,2.4037499999999996,4.62125,0.60625,4.25,9.832500000000001,4.3325,16,sad,negemo,sad
1539,drank,8,0.29125,0.0,0.0,2.32875,0.58125,47.1025,16,posemo,posemo,anger
1540,numerous,8,2.5787500000000003,0.27125,0.3575,1.7725,7.0525,12.8,16,anger,negemo,anger
1541,moron,8,6.005,0.255,0.3575,2.12875,8.08875,7.30625,16,anger,negemo,anger
1542,lord,8,1.4212500000000001,0.575,0.0,6.0725,2.85,47.3275,16,posemo,posemo,anger
1543,emotionally,8,3.9574999999999996,0.29125,0.58125,1.09125,6.4275,1.44625,16,anger,negemo,anger
1544,involved,8,3.4387499999999998,0.59125,0.32,0.95375,5.186249999999999,8.00625,16,anger,negemo,anger
1545,loss,8,2.1725,6.01375,1.21125,3.5312499999999996,10.243749999999999,1.0,16,sad,negemo,sad
1546,frankly,8,0.8475,0.26,0.47375,3.02375,3.19875,33.3,16,anger,negemo,anger
1547,festival,8,2.6462499999999998,7.26,2.6462499999999998,6.04875,12.543749999999998,16.34625,16,sad,negemo,sad
1548,lens,8,0.255,0.0,0.56875,3.24375,0.82375,63.73125,16,posemo,posemo,anx
